pH,Phosphorus,Potassium,Urea,Temperature,Plant Type
6.262687364879621,19.438246256431988,101.2385881908078,55.443364106881816,52.960357084149074,Carrots
6.697844176916742,10.399046255791976,145.52047956881256,48.06498165876621,63.55504097298033,Carrots
6.52922876630587,18.51453043745893,141.09020358213107,31.23868187900529,68.0031508029665,Carrots
6.137713127244416,14.0545007802124,145.50145859518872,45.46067945536052,51.12156887601523,Carrots
6.492394000605359,10.214115319245373,139.5115801141082,45.44593900994396,56.02903052906432,Carrots
6.495375578459631,19.7607427427739,102.36686255687974,34.659621370055554,51.97444352634848,Carrots
6.214158524151314,10.208545291265152,115.0177460773896,56.48191580041859,51.31600489553556,Carrots
6.28359162710662,14.170290099476857,128.86090373641758,43.56495494250341,62.78125087966895,Carrots
6.7030002657269545,14.07919209719688,109.38837368392868,55.6381624128203,52.18956517996573,Carrots
6.574041172198993,18.211123762947523,114.94132013705128,33.43344968063124,71.61613368789125,Carrots
6.04115353037398,17.055671813079208,133.67620888611398,45.10778333713674,72.50343714030568,Carrots
6.277248440146038,10.394628914805926,134.05714369209585,31.45440996052822,50.36006602186552,Carrots
6.375184748564603,12.090462832084498,130.6623594497473,54.18643537139033,63.903556108246576,Carrots
6.256376739936035,11.12614537978316,147.5783380201215,50.68428817079929,56.08929622708298,Carrots
6.662795835432055,19.342854570556504,143.91603978524438,39.496653787088526,72.06471601421548,Carrots
6.023375792063419,19.605084229062985,110.6917021503107,30.812692832347164,51.522836872829245,Carrots
6.742371570964402,13.710967165019763,144.7083118017438,34.707241651112824,54.66678608850695,Carrots
6.005583437938446,10.494006743894804,138.0620572551822,58.58852163420293,68.02891485644128,Carrots
6.465647007378955,18.932193867871455,132.3275541392999,34.86373425189061,60.33718747567312,Carrots
6.172944053367434,11.811211781082816,139.5425442447048,51.791493250944896,55.17033668993511,Carrots
6.046865635585977,13.736981446440394,142.65344713475358,36.51261222668626,51.647224458458325,Carrots
6.126948132001494,10.739036545935566,123.73493288895172,58.93493730534148,56.91023640156224,Carrots
6.052041648906481,15.608015764991912,126.61014881310518,45.764614584276494,56.96116642961642,Carrots
6.2985599832150125,19.83244831307441,141.8950827398324,56.427334173262594,55.23714613831391,Carrots
6.362250795264777,13.035023383194702,117.87686625740707,50.21214074450927,53.60192971636345,Carrots
6.43051632926468,10.328163736434284,128.04739215558345,32.63536315455661,63.68214970378553,Carrots
6.108241766002769,12.930238412537824,120.51634363068672,40.44534280444881,67.22864911864417,Carrots
6.613661080922382,12.764555201498403,131.8199931297689,42.74813595653743,71.35902610169605,Carrots
6.291668281119313,13.698042132844796,138.12500777088505,39.74639931815521,69.40668352250104,Carrots
6.392331087614545,11.233153878375568,129.8719652527858,46.447653491512185,57.29613286209409,Carrots
6.531123670734848,18.755413753536352,107.64411155701112,47.22663736218708,72.03689673088529,Carrots
6.556693248583953,14.932496152463669,116.18217630826102,44.43842105335028,65.05765524183221,Carrots
6.242827577226458,18.110107586127118,143.51677301272122,38.72338787629484,73.06155857886715,Carrots
6.123933292656982,19.33567945369285,135.84629973026605,34.48348911525492,66.11341846641234,Carrots
6.2811360928161815,16.23025177716141,118.32043534739506,49.78212077000505,69.33796633637314,Carrots
6.11426166156953,16.132756972180974,118.5730656650933,32.11867462398074,56.23889210081023,Carrots
6.7179071411063775,16.059574663986833,118.68059809337696,46.67347270233448,57.91621994646201,Carrots
6.6652539947698015,12.177354292224898,100.113709450971,54.65161051898494,72.45730148641847,Carrots
6.295320251749318,15.069344419607551,102.77283500103806,39.18333468552342,72.61367109479248,Carrots
6.13080467204148,11.505483083288665,149.09265711720613,38.88055348478978,71.17181993351167,Carrots
6.577669659723061,11.350815742023508,143.7096838491212,46.47126843889026,60.462213946043406,Carrots
6.472541455492721,11.577841813520026,103.68596311974552,36.39290642139223,69.05212443182867,Carrots
6.21216419942138,17.24335164163763,113.733147415291,54.00579709804381,50.86801306414071,Carrots
6.188754178025486,15.85684209587048,140.4152864946117,53.88259119124892,69.68589865868074,Carrots
6.484662787080568,18.10211311002716,120.18226564566008,35.334053186287846,67.09240206553267,Carrots
6.33775927020605,11.276393040827328,115.00700643017126,40.296813256438135,71.28592426056832,Carrots
6.771642680299932,17.224105927512483,115.91476040189228,46.812531535829024,53.01676129655922,Carrots
6.325620728905318,11.721936177131097,132.35851108987254,36.82990180665284,51.16930346502303,Carrots
6.5312102766685145,13.849688030228378,143.71330833426092,46.81373454330094,71.27323110225458,Carrots
6.105625687178861,10.99261121158746,122.04007211560702,42.92274005729867,60.91201161354317,Carrots
6.172801897374558,15.246188910799775,137.7913315180956,32.44303169062706,55.1025629152724,Carrots
6.637325991897872,16.2855620779756,102.82920936611166,32.473307929729685,71.24928463644592,Carrots
6.008713821043661,11.76776664368995,107.89773731242067,39.51229344468916,61.95679129933957,Carrots
6.085400364965333,10.235059302607947,130.08831246675234,35.2676023943698,73.1997186267058,Carrots
6.13876634335925,17.63435383268248,147.65136410672153,35.6695661969125,66.15669177763573,Carrots
6.655226408724902,19.984630010048363,103.4917016529975,43.541620301459744,74.34949366886319,Carrots
6.751529374377682,12.958233230366096,127.4681259789891,52.705039035567246,56.56976144252079,Carrots
6.789769354343995,18.50233899288827,140.81089324618426,32.43099542378434,52.58436555560912,Carrots
6.7077087225761245,11.211257603045429,132.10010618755933,39.63863917911063,73.26695831777258,Carrots
6.026848329072589,16.757404919117377,133.23982828505729,55.64921671735031,51.20957750365586,Carrots
6.510435819548815,17.128244045914,101.56209135664366,45.86332592594604,65.81434051032092,Carrots
6.242016141334631,17.226967304655446,145.65413252656646,50.65277185762114,55.97801361986334,Carrots
6.504588707272145,13.757048756672384,114.55512799001674,56.22965016800195,59.82420314826564,Carrots
6.304915616285675,11.155945179839016,138.30577785129492,44.80749657928611,59.15562713275716,Carrots
6.488353322477184,15.195251676699606,123.20437643112638,34.61948541387,70.0751012260706,Carrots
6.499403679238426,16.03296233521587,108.46275370849791,33.48960911928118,66.6794819097172,Carrots
6.786727053174169,14.32671467678252,111.7206316360506,42.9738367936215,59.343135299496176,Carrots
6.393509746787911,19.10354716327561,138.49553978182757,41.5405217162313,66.78696356652745,Carrots
6.000910587036088,13.98061768306964,106.4362508942164,39.27481610004708,70.30342120843642,Carrots
6.398763807220422,11.322594785934418,126.217679190302,30.05762259272405,63.53508033530242,Carrots
6.381468045938142,19.15080163845443,135.7301836927485,50.07994702036758,72.38720773201683,Carrots
6.35992370791748,15.157728905810254,101.69822525852422,33.94538819801092,54.80083239566044,Carrots
6.194066874392818,15.799252909164212,119.56443212833524,54.63461616559654,64.10515290839092,Carrots
6.6592920749727,16.05136716968395,125.2711635624553,35.1731188823801,55.80736731266995,Carrots
6.191138262164482,19.60847196298365,105.2991067230152,34.086133208682455,60.72521302595088,Carrots
6.169084717623848,17.37994247298738,145.3847392045028,42.92815239207045,56.90038659977325,Carrots
6.323531710499892,19.77364600648587,140.04076679876073,31.063264036752624,74.87265271195474,Carrots
6.761354240962497,12.380877344373443,147.24439279965344,55.822681311221885,53.98604186577257,Carrots
6.1136852494605005,16.729734815516792,131.95921610138086,47.93966992046633,68.63125816760517,Carrots
6.395896756534959,13.729980588676847,142.8794690107547,32.51165818437078,66.57369034392138,Carrots
6.565425391561578,13.790823727273754,107.97290895214869,45.12849707667865,68.80805381918438,Carrots
6.498221952628385,17.35972492844255,135.4388751347932,46.701052882888106,50.04099381971361,Carrots
6.561818849476119,15.38927181176832,124.690117404015,52.55697274789608,55.98042980038717,Carrots
6.232945570071167,17.256758831030034,119.50451136500266,53.34037916776049,64.44901035538985,Carrots
6.507596860091633,17.657035644848172,134.5629154609364,35.32564778480432,70.88702779154221,Carrots
6.547882433681857,17.66277430531118,107.35885493625511,45.15093434433213,51.28320707885294,Carrots
6.380441255478786,12.099370378696234,115.57774513296904,46.76811275187076,73.21171895987517,Carrots
6.463854012378627,18.45198037220488,137.87055409843205,51.38808794840814,64.48181378014097,Carrots
6.658003207312015,17.027461731531766,146.6922816389883,46.59212091609947,53.92906651467317,Carrots
6.622641339664084,19.801309174163585,130.53683496641304,49.27693782987487,64.2322830286306,Carrots
6.795243253092348,15.279389045074725,122.78824318793824,54.12993160038219,53.31002581473014,Carrots
6.223223124705335,11.77656140915312,110.91780340577868,53.26088267667348,61.949268785234686,Carrots
6.784416335727313,15.3280938638542,113.0336102296573,46.01546831056429,72.89533713413488,Carrots
6.104039948978898,11.3244086628123,110.86991205136546,47.58247433750739,50.17971071043648,Carrots
6.780261477242952,13.175476596593183,147.88451216117932,53.86458882084321,53.28376389753974,Carrots
6.701798062064309,11.30163775087531,135.87622591894336,44.59952049138595,59.69061167690001,Carrots
6.471717426519487,12.556317377467876,104.99690536178215,52.86910567746676,61.18054634425104,Carrots
6.679896909129107,17.21885553132065,147.92161620491933,30.557503663173357,52.07299501391164,Carrots
6.460391765629622,14.53848384741044,147.81706114370928,31.27925480693208,63.2690718282192,Carrots
6.039428317226562,19.863173832985275,130.9470037197431,47.70742032118801,57.87746443715964,Carrots
6.663108855785487,17.05575446174002,142.04098341626877,59.88475218018463,68.21730934430528,Carrots
6.410982280658189,17.90392442375539,120.71013988355315,51.31306153493576,70.54037721291326,Carrots
6.795902963891989,10.405318474838843,101.01408228925264,56.79829835120722,72.6841553527346,Carrots
6.577069365913463,12.11752185506874,142.09946299718482,37.43380850886258,61.8255032475804,Carrots
6.2916240688408,19.174013944733197,148.46547666253844,38.19325437990236,50.52597799920164,Carrots
6.109007287306817,16.113604862156503,110.0055091982413,54.236845272103736,57.07256790469777,Carrots
6.208991083732857,14.11664931653612,149.45718324068957,57.78412249789388,65.8954499418586,Carrots
6.780843217005276,19.755777398245552,101.4703945172984,38.482757586508335,70.67059181450328,Carrots
6.041798825703698,14.004803629161174,109.49702831584526,37.78569084440125,68.05912622280454,Carrots
6.392211993236973,14.648247144424529,140.69312983575054,33.71801538310747,57.73067777043326,Carrots
6.780420785001627,14.133119142048024,103.28055145053013,47.835133644650426,60.908497437960406,Carrots
6.400402313527562,13.122397896854856,139.36511418718396,57.17115015609416,69.83748841233972,Carrots
6.753963711699114,13.10663756792684,149.1940764515967,50.45903119137667,70.27509773477698,Carrots
6.311783318124504,15.869590090120074,149.40611548004165,32.89867323059077,51.25892476484974,Carrots
6.240056468835278,16.135165964666207,101.98632825273896,40.84027118290604,74.78881156955734,Carrots
6.346849687346555,11.239350492278009,132.7316015444282,40.57557868170672,71.00185473167238,Carrots
6.126986604856626,19.61950563038475,139.8981381628131,37.066619139864486,71.50970991997252,Carrots
6.527568102819769,12.846563605306155,110.51224600221173,38.214730659162015,54.69309861787303,Carrots
6.735150635697178,11.01537706764309,145.9651201369201,38.95183499317791,62.67602514464854,Carrots
6.376378117738037,19.18283379595104,116.2386242229131,54.26984839701665,58.56254987211338,Carrots
6.696096519444282,14.98926330720014,103.33572034374616,43.06762522592126,59.11429022019287,Carrots
6.090672311614453,11.647307204069415,111.38851914518698,49.73114452423802,65.95846644108767,Carrots
6.228293877133535,17.562907840543854,132.40220673559764,38.76983572284978,71.01977193961159,Carrots
6.011549834320519,17.467550811242575,128.32823187146633,41.919751777611545,58.63550373658381,Carrots
6.06256492350476,19.310776900262766,118.39506037937248,34.4585710956431,73.61617104117482,Carrots
6.471000605984058,16.189215098337428,125.74850048438196,39.90338077995733,70.22711314376662,Carrots
6.265699929905775,15.697623476286186,113.33928064852752,31.034271937081847,72.02420085153244,Carrots
6.276298072153777,13.172243656938392,106.71116537047703,59.6370529211074,60.57756763495016,Carrots
6.126850590987823,15.780881644394764,113.4919621639316,46.31780028915754,63.052068028007895,Carrots
6.112108754759329,18.656939491426307,120.69337709913157,38.66041949101917,56.24323599739968,Carrots
6.285562626704377,10.760025723646368,140.95892625375083,35.63895820236895,64.4957828513053,Carrots
6.662503521612226,17.117094416789747,106.1038826307304,31.96783529767813,51.51508493027367,Carrots
6.704446531966783,17.426842957118403,117.94469183015843,37.59948891839686,70.61896212449122,Carrots
6.446194088560479,18.30957539168972,126.82668757723224,39.82196198324514,53.76530933314479,Carrots
6.214174247729724,17.675578425574418,100.6834906016584,34.1799207641077,61.69246215521609,Carrots
6.539356986443463,12.693219223732532,131.74228615736885,33.437735253718394,55.65501344011525,Carrots
6.1216205142132765,17.506853854665525,145.66079366435645,32.74280379970458,65.68002130400981,Carrots
6.630034987694222,16.733482879663413,137.74126527524786,47.82871687748141,71.1347909555169,Carrots
6.166861773298716,12.959823297056728,146.936935356427,53.63756836622878,71.67619068775609,Carrots
6.234376670924881,10.06966029242703,122.77424004232088,49.050776380611545,64.26563240497404,Carrots
6.0729829668207564,10.21310446458681,142.71220004386666,36.98874524622305,73.70801449056778,Carrots
6.635927731236799,13.559206375387678,107.75686413130808,35.91118087912654,50.38926057815961,Carrots
6.228603075205408,11.994642117468786,144.21702543756803,59.825448936656784,67.87229177243657,Carrots
6.377076140344824,14.140696861086369,135.0119058408272,44.04244398751687,72.37832119790593,Carrots
6.411336647977058,14.393485309958328,144.21595858998887,58.5474052221777,51.23117258913246,Carrots
6.573192314760132,11.252190281577116,147.4031063649212,37.32442654204078,67.38815238081382,Carrots
6.5250541248583085,19.262900601263095,134.73662121883038,39.80955941211397,65.84033801435979,Carrots
6.16932951117138,17.57348364352099,125.01349065162708,37.36907641795928,58.81505630005398,Carrots
6.051888514061421,18.452999418248783,136.62435271065146,57.88683100870088,57.25505850135461,Carrots
6.349729921691856,13.534561475666573,116.85437389942092,38.45212303703991,74.1043642976446,Carrots
6.227780937244611,17.791048437086445,128.07164306893918,32.33236813425224,57.71465130610175,Carrots
6.2840525077094895,12.07743711879391,129.22068922168611,35.45909902809589,60.020914168792864,Carrots
6.206673618169738,13.170929401830296,123.00095881660113,49.25190151434646,59.51837823521788,Carrots
6.431121567947433,15.06392167119547,136.98715600478246,34.25544894131566,64.17712954084018,Carrots
6.492847714087199,12.74827809270272,101.10742641763856,59.768388506245344,63.36065322073482,Carrots
6.7505989575836,16.029048842662355,112.6710189328043,38.2510845706198,73.72110571726424,Carrots
6.225243956052492,10.541416911800424,124.31756083860776,38.743715141229245,59.26305426362102,Carrots
6.405056570451794,11.971774844769191,109.73239359822718,49.60811676436415,71.0919996020753,Carrots
6.6867680023798455,11.752790052692175,132.14603134969389,48.0410739071589,60.08892104962007,Carrots
6.721223008816688,18.644277565567627,142.09543129891364,33.13502480409068,72.8525609139391,Carrots
6.404216789190598,11.95631863127084,143.84064695958958,53.2044376861289,59.73833521006193,Carrots
6.626974940020517,17.80052925587551,140.0864150078798,35.92539309288246,63.47033968974432,Carrots
6.361022298036827,18.154463376678628,106.65555900919249,36.76323030888149,74.62188224539504,Carrots
6.059216641711632,18.83917679794202,143.38638486625138,43.89987372958752,62.00275392754769,Carrots
6.191839022492499,10.920434860993106,120.67878181956442,52.29340228642937,72.18513916872391,Carrots
6.25238302122843,14.39769176337905,134.75745212295087,53.772925857574606,72.83949111682622,Carrots
6.034223151009244,18.488122669822264,100.69199415882215,45.2962145657999,60.9249078655765,Carrots
6.603793584220536,16.023512688522075,135.55861409925384,30.74083590177713,57.13112204782256,Carrots
6.791461404934661,14.670871715284472,140.2466267276227,30.608364164748814,72.35442331807162,Carrots
6.336491573608163,13.940306781196012,119.6131281717319,36.07617965819053,59.691507268439935,Carrots
6.222105529287968,12.837994045669834,111.22985318850236,46.05258273010912,74.29121080195182,Carrots
6.723170320006456,19.638303177110394,140.59993001561898,52.26344844692419,55.06743912379023,Carrots
6.448152759237675,15.360491820302878,146.359419348458,51.63393666477184,59.81127886138788,Carrots
6.797262009594495,16.681855974683035,133.5446508641919,48.77388340756143,69.09605165362247,Carrots
6.671900288168132,18.27320529203352,145.5196218715362,40.66375154871192,62.54321449050352,Carrots
6.233614290192545,17.27563523453294,114.08548642571007,31.484987733713883,73.14500063530942,Carrots
6.03345545637297,11.261174555945738,114.04307228784202,39.188730068217446,59.88561293399312,Carrots
6.182167813046219,12.182245903738911,118.856333891391,44.56851719113065,54.72502367931582,Carrots
6.000544056077905,18.24174537455739,129.62118750842498,51.46794205282669,62.00129858387252,Carrots
6.1655695116078855,16.63170799117469,139.1831586639235,57.61910910752399,64.56533959021283,Carrots
6.018506555808821,17.038857434160406,134.8859634012852,50.5641472082605,60.36996173259416,Carrots
6.45073264535237,17.338967341040068,118.33659934245676,33.75273840506872,66.70504884268873,Carrots
6.043256169478132,14.776291375480248,126.3188541317382,32.40516930728056,73.93601717385071,Carrots
6.659020365914904,11.627440365316817,113.54349810590372,59.983441427812856,60.62130453890521,Carrots
6.226331010225029,14.616901632425662,146.6844542601927,33.50763671282179,57.76603027735381,Carrots
6.502525116132244,13.743780009352433,119.11533147621596,35.10758932187826,61.42480767903011,Carrots
6.645136732134421,19.310077187010084,127.33369739650892,59.98124610596201,72.45773038801153,Carrots
6.054793558922831,19.059623123656728,145.8158280943725,35.084828884766445,69.14753008422684,Carrots
6.395606001925902,11.462001428342392,126.1690269373239,40.92365420824121,52.63173491059269,Carrots
6.022261692903003,14.512328017301064,129.80108163661433,30.665477916814755,50.41502609845786,Carrots
6.0140561350498265,18.75137365145821,149.23648045753552,53.688480523944165,66.57769408997403,Carrots
6.226598236509778,18.385245599344312,106.49192860805186,40.26309196853748,69.07572314399242,Carrots
6.0980599674813725,12.183838863298782,129.86210153684948,42.593702420721854,58.36899098194733,Carrots
6.30439670663174,10.938880350640414,127.88997711752108,51.13159604108464,57.65538277912951,Carrots
6.614832445147615,11.85171730296994,130.36987394401146,50.2974804983257,57.03315733502819,Carrots
6.4760042997330585,10.07033129124808,117.9455695424137,38.23549388822424,51.41891014858097,Carrots
6.745448144829838,11.411880964457009,129.36349042380365,53.617501935620965,65.80591751078474,Carrots
6.22377684016639,16.528175703884777,103.94687098394792,37.84659358905909,61.737507460344986,Carrots
6.216949677552537,18.435806271726648,120.6232380664101,53.73607103481047,60.67740071917366,Carrots
6.575499202997148,10.214482481400676,122.55925141465184,37.01309617697042,62.968826562430095,Carrots
6.529206037297682,11.827742724967386,102.14118008725944,53.06889250161966,69.59414017174542,Carrots
6.100362761413721,14.688224081986792,103.14859587397792,35.8110289243257,50.10413709303623,Carrots
6.559374160079712,10.518915339275152,109.60461083231544,35.882489671650056,59.98968768213768,Carrots
6.679281354108732,17.332942920758462,125.22769137272678,30.956254223909923,59.96358504747033,Carrots
6.545324823095204,17.13195716826751,144.12559955901185,30.13059763511708,56.51666579978394,Carrots
6.611570874112925,12.960039901181666,147.4706887472071,35.96541560318638,62.33278996310739,Carrots
6.7996048953257295,10.960632913570002,119.21242422464594,31.52580301745697,62.36604441462119,Carrots
6.22044494238343,10.568111669115623,119.12164622840352,38.41182493256469,68.46657158259468,Carrots
6.568655073630205,15.93594767478557,104.61622728341467,41.73673091758894,59.95796004022292,Carrots
6.155214476982732,18.830605993732743,143.15820181478915,47.02861288969265,55.59630990294999,Carrots
6.301617391666943,19.95853814103314,102.96429445625589,41.17342789641499,53.660715078154446,Carrots
6.113842902334199,12.972994482388602,148.49573099202942,47.28084594624077,71.74447354561585,Carrots
6.704383919113093,14.020622492440664,115.21917081458344,57.404612664823766,69.43753747712816,Carrots
6.18922882439374,18.55099918307233,120.6779257903694,47.65221305799721,56.8948867033543,Carrots
6.229391147525568,14.2196285037214,127.84245903021346,54.74670978601347,58.16992595581755,Carrots
6.579982677310152,17.571867019075146,128.2135206995423,59.88199175874431,58.50922191778124,Carrots
6.4474380343691005,11.077856668438818,118.25142751255318,58.77868641165764,68.28603132936695,Carrots
6.239482723916373,18.72910031185265,143.5527219358971,59.73141470352381,72.43160218729987,Carrots
6.250148087035466,15.81054698619332,138.21984600969316,49.21567568396266,59.466676908319606,Carrots
6.3996200659566815,13.841347790065315,114.64191601706229,35.34700156684012,74.17343584522365,Carrots
6.425418138052438,15.036142282243596,128.61379865211555,40.94384450500532,68.72755184872793,Carrots
6.0146589085881805,12.37333046979784,132.23646378455453,39.86032625885477,71.55683876857793,Carrots
6.759334025232995,13.272122456718018,103.09273364623772,37.54059830668717,65.08025514692415,Carrots
6.283661146357839,19.59213156473671,111.8119191890414,46.48097125106663,60.844373083453206,Carrots
6.052861206005583,19.765808904881915,130.5495344872035,44.53079080028214,58.60783360674938,Carrots
6.290391339828333,10.212097412954138,119.1052825795696,38.531302981764135,58.296579417008445,Carrots
6.084827657695177,17.874543757751134,108.73181643554628,52.99927954923661,58.8867553899191,Carrots
6.305232436205213,10.900884236160929,106.62922366535793,51.42723089821615,55.12431445110124,Carrots
6.240937403029802,10.354050314143866,104.61187185031092,40.5242502763791,56.27779951388119,Carrots
6.347761594699414,10.748181024545588,126.05464421635088,40.91378256317646,70.08962476797475,Carrots
6.396755265557248,15.137516404844316,139.41079227449268,35.38012109830777,68.72642261959118,Carrots
6.447775726318075,15.415968699448328,135.65729203995883,39.29351048961017,66.62580739833697,Carrots
6.024659009666142,18.040725310114155,142.32759428729474,59.34000509690834,74.62621975850777,Carrots
6.553826485128681,17.5224821688259,116.10206708169044,32.24233892325991,65.23924239599089,Carrots
6.279977873222092,13.09422058459121,105.38074573155488,50.49810716498386,70.7903455806547,Carrots
6.007587689670656,17.03205553053489,102.80245217229472,53.79194974366148,63.949849477437546,Carrots
6.433683517864025,15.641484860431447,101.75153471958824,33.465585842078085,61.74986527418002,Carrots
6.622668651036372,14.655402393428544,140.81867629024043,35.269694488962465,51.90133941037678,Carrots
6.091800195955832,10.338957736037017,136.35022254494572,59.58638838498864,63.80191308357885,Carrots
6.179762095326317,17.589592122930586,122.31826863180564,49.4981038788435,70.0410719628818,Carrots
6.671220159277987,10.790340773615355,143.95447381346952,33.361018335548245,54.08918028736064,Carrots
6.414922811631309,16.006850321027486,106.36405884344327,46.91045401002165,63.4857790015068,Carrots
6.420113890110164,14.35365385566532,109.704142669993,46.72123459944636,60.02534973246389,Carrots
6.4248133001118575,18.22321756297493,145.51072409244648,39.13197164524895,74.9540026293978,Carrots
6.167157986372482,14.450210805138994,114.130202694814,49.60425475181592,59.10707242025201,Carrots
6.7371633943622085,10.614481192373024,135.51355155052113,51.70512093995696,67.8190763358229,Carrots
6.169175141364248,16.238393163188768,148.0399520813141,33.29483290706215,58.09921858779192,Carrots
6.436968183439823,16.98771435068938,145.36226719852974,40.85094207488193,67.92636768028973,Carrots
6.331751069887019,12.237838297936843,130.99492008983253,50.71901704586254,61.5493165802908,Carrots
6.345962907995965,15.522377566295525,110.82127824544008,43.205903776802565,68.62009731524117,Carrots
6.128158363318132,15.671303346187168,123.68749916110414,34.06489237861749,52.72979484627778,Carrots
6.604746191326327,16.861452726002625,134.2134114067373,44.99111150296103,64.28680891663855,Carrots
6.265912125884106,18.080454292088625,148.75628574735427,32.2800002740547,74.56065230618742,Carrots
6.527527041607135,15.615352495952234,104.1988515150851,42.96891449397883,60.13814718933424,Carrots
6.217754665505549,18.334078282506358,148.8507609328094,30.87897108062684,66.33438923070706,Carrots
6.751192093766882,18.146269784206247,123.63930205348456,39.87811713720095,70.24363163297946,Carrots
6.695035300390801,15.473810789252346,131.13363267762534,31.36102746628263,51.11971914914687,Carrots
6.320380724238548,14.675142197024048,124.20407295985694,34.48571520939811,53.05514756733433,Carrots
6.024424252043409,18.2376471636051,130.69058945873903,57.86784788822268,56.15331503962674,Carrots
6.054593284946317,18.03268693002724,100.06907177963096,30.536356567612856,66.9235193600144,Carrots
6.685425343563442,10.699377690861716,146.3176538170051,59.98934586270812,52.41581894807404,Carrots
6.591917616974744,12.759414180781462,108.56685096752229,37.6870262077844,74.57635356506687,Carrots
6.585685355632255,10.217893038097149,100.03802193020124,52.83205338382089,64.18769832980676,Carrots
6.434361894959903,11.442008280230972,110.66586233673596,37.50191471821246,67.45867520058638,Carrots
6.552884674651272,17.844607375914777,117.61110648583671,55.22576409462794,67.14641969765349,Carrots
6.257786717610832,13.56203817488632,143.68440431497507,32.067316648662256,57.83302137187575,Carrots
6.227475548884649,13.231712574177518,128.81851705533091,44.8800142392508,73.9022798188718,Carrots
6.285911972148161,15.420238434681476,113.75858082834344,56.896006562853344,61.17312006610106,Carrots
6.257023315919498,17.03156535682294,148.8646460240983,58.35763941302315,53.64142745735761,Carrots
6.570298604185595,12.540817601693822,118.11530046200008,35.41661201428965,72.30352673801661,Carrots
6.038285440802849,17.148508403638466,143.3833760627647,57.50744111034194,67.32809402347189,Carrots
6.765403062830789,19.012290921794893,143.85586788919784,32.49175945958344,74.87223989222981,Carrots
6.185369611721471,15.15950019076624,146.09727209639334,37.6606605497368,51.61308802442281,Carrots
6.460718553528976,19.918519806766536,109.3622451123782,46.299529479848346,52.439122100626,Carrots
6.753011281812591,10.167994787255942,133.98248492255308,36.1353343555722,60.0707765191855,Carrots
6.410350332800492,13.562549691430146,135.41510942662845,31.692795685486228,61.50101890858444,Carrots
6.192564266725672,19.29716719077825,111.40238049913766,52.12198228561056,70.03750580737409,Carrots
6.44053189046256,18.78025680823956,117.5692316907394,56.86893712026972,71.64454018641992,Carrots
6.422327127737009,14.906871055026674,142.12903160935755,36.28699221644354,66.37392538612758,Carrots
6.492218445880539,16.105495747628773,100.18966444717452,54.08588753970058,57.84919045496801,Carrots
6.300566945549892,17.2453888416915,109.82170718724484,36.3763786786906,53.04831950936448,Carrots
6.6792405605061465,11.7486176899011,108.90856442699078,31.06139473981504,58.9099027208157,Carrots
6.688957771252695,16.112560913210018,148.09351881632182,36.03519178134923,63.97676869319098,Carrots
6.120071433861446,19.652220512546663,126.72073527011432,53.92949115694448,52.15909689914391,Carrots
6.036125209783495,16.502581515767673,113.31044490035084,49.74938007033765,53.4562508574438,Carrots
6.546868333424056,15.15031562306839,142.54988251418115,40.43283252917036,69.92259204492883,Carrots
6.632683481245964,12.044134445450712,129.03281936949458,45.61082430289126,61.40565083762069,Carrots
